From Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,sp,t2m,i10fg,tp
2023-02-01,95.94,305.44,114.07,66.81,128.54,32.65,18.33,1.9,13.93,4.3,18.89,99056.153,287.8247117,6.929552738,0
2023-02-02,101.88,358.65,123.14,77.52,141.64,25.08,2.94,1.83,14.11,5.02,21.86,98975.02929,289.1632446,6.002774825,0
2023-02-03,138.91,475.41,146.13,79.84,161.63,30.11,4.59,2.33,14.46,7.19,38.97,98930.43958,289.1706617,4.928070367,0
2023-02-04,150.39,564.68,245.32,119.82,269.19,29.79,9.63,2.24,12.25,6.73,63.89,98688.086,290.3018208,5.630153683,0
2023-02-05,121.8,390.74,168.18,107.76,195.59,26.85,16.92,1.63,9.49,6.82,55.05,98594.04171,290.4789504,4.455264475,0
2023-02-06,182.6,498.11,101.52,88.13,133.59,39.19,18.21,2.42,17.54,7.53,162.93,98462.18975,292.60312,3.941809954,7.7E-08
2023-02-07,158.77,462.09,175.8,72.42,181.87,42.77,14.21,1.78,9.03,7.84,81.14,98549.4365,290.7992729,5.640024621,0
2023-02-08,85.46,424.01,147.97,79.02,162.69,27,12.74,1.96,10.54,5.32,33.1,98734.86383,289.7661158,4.903820075,0
2023-02-09,101.28,334.1,107.19,74.07,126.79,28.67,14.32,1.68,12.33,5.76,44.78,98522.19104,292.5732092,5.068209242,0
2023-02-10,96.73,237.91,33.03,60.91,58.72,29.37,14.78,1.73,18.85,4.66,44.91,98440.024,293.506855,4.186267892,0
2023-02-11,153.22,459.78,126.7,80.9,146.34,35.58,15.65,1.8,13.01,7.58,89.48,98778.31817,292.8460463,5.5177691,0
2023-02-12,55.48,269.05,81.46,49.33,92.57,17.09,14.73,1.5,15.09,3.08,18.72,99109.0595,289.8798813,7.190291442,0
2023-02-13,47.72,238.52,59.76,48.33,74.42,14.13,14.03,1.57,16.01,2.66,10.34,98902.53233,289.8501733,9.728517033,0
2023-02-14,82.8,236.67,87.3,63.87,105.13,13.58,16.59,1.82,13.57,5.59,28.53,98857.03179,291.3432696,6.370898613,0
2023-02-15,105.84,291.04,122.52,78.88,141.87,19.24,16.78,1.94,10.55,6.46,29.3,98649.74008,292.750545,6.753177208,0
2023-02-16,216.94,481.53,140.43,113.91,174.83,23.87,24.6,2.54,12.38,15.88,42.71,98848.88283,292.9951454,3.476888092,0
2023-02-17,290.76,545.35,172.78,102.66,207.21,44.98,22.64,2.18,35.46,19,56.85,98908.70671,293.9833521,3.369438967,0
2023-02-18,260.26,520.81,194.87,130.97,230.65,49.56,24.68,2.24,17.17,18.44,57.16,98841.85733,293.1082404,3.319709812,0
2023-02-19,208.53,396.16,149.74,101.23,173.46,52.32,23.79,1.77,23.01,15.36,44.79,98679.19987,294.7619554,3.130824658,0
2023-02-20,175.42,359.79,131.29,98.93,169.84,51.86,24.26,1.7,21.52,12.82,28.76,98392.94463,297.1523792,4.295330029,0
2023-02-21,128.46,276.58,71.21,97.63,109.99,46.87,25.05,1.58,14.8,12.29,20.77,98442.25583,296.5311117,4.623147042,0
2023-02-22,162.45,321.08,115.76,104.71,151.97,43.24,25.41,1.81,12.3,15.19,32.83,98606.46133,294.7083071,4.347847517,0
2023-02-23,83.48,239.58,170.23,92.07,187.76,33.55,25.94,1.52,12.64,12.05,28.51,98646.18967,293.7906183,5.368442854,0
2023-02-24,83.12,242.78,150.18,100.39,178.25,27.21,27.17,1.58,14.95,12.87,24.87,98846.66196,294.0018475,4.125909158,0
2023-02-25,133,340.66,185.62,110.79,216.55,32.24,26.57,1.83,18.04,13.41,34.37,98994.54775,295.0104592,3.301933442,0
2023-02-26,167.71,426.49,130.75,108.47,175.48,40.49,26.31,1.74,25.44,15.86,41.04,99108.74521,296.1925075,3.327422983,2.78E-06
2023-02-27,157.01,342.68,135.72,104.59,172.4,42.41,25.53,1.7,17.43,13.02,31.59,99052.85525,296.3475479,3.6622479,0
2023-02-28,117.72,291.91,42.81,99.7,87.97,37.9,28.99,1.85,16.33,14.85,36.59,99091.82042,295.9921567,3.762026629,5.69E-05
2023-03-01,96.2,315.76,182.77,91.67,204.81,39.17,29.77,1.7,16.3,26.88,39.87,99216.43729,296.5656,3.347197063,2.19E-05
2023-03-02,106.63,306.77,121.97,94.39,149.64,44.17,23.4,1.48,16.65,29.51,55.04,99212.77746,296.9207646,4.148898921,9.25E-08
2023-03-03,69.29,206.89,107.94,72.61,126.62,34.91,28.43,1.46,17.13,21.66,35.41,99238.21879,297.00606,5.104638158,3.26E-05
2023-03-04,57.57,270.28,93.86,71.28,114.45,27.39,9.18,1.42,17.92,24.19,48.91,99268.22637,295.3174213,4.966123071,9.24E-08
2023-03-05,69.78,229.55,92.37,68.56,111.78,27.23,8.2,1.49,19.05,18.27,31.81,99120.84567,296.0984779,5.047559163,6.21E-06
2023-03-06,70.99,235.82,105.23,77.49,126.95,26.76,9.62,1.51,21.64,17.96,30.49,98901.37275,296.5720092,4.724891442,0
2023-03-07,103.33,289.16,153.28,98.34,174.93,30.81,10.72,1.65,20.15,24.87,37.19,98916.3085,296.5849767,3.678026629,0
2023-03-08,162.65,341.97,105.67,68.72,128.85,35.82,11.77,1.62,28.07,26.38,33.96,99009.31546,296.5791883,3.683688533,4.2E-05
2023-03-09,63.07,183.96,88.67,72.7,110.94,31.41,8.57,1.6,22.31,16.03,22.2,99006.61517,296.3245638,3.419104025,8.63E-07
2023-03-10,108.35,271.76,140.94,85.36,160.31,32.1,11.46,1.77,19.97,31.11,50.92,98887.30588,296.9402921,4.334889004,0
2023-03-11,131.05,320.39,175.5,88.73,189.98,24.68,13.28,2.01,18.46,32.83,73.56,98863.4635,297.7362292,3.572831608,0
2023-03-12,127.67,394.11,124.8,88.94,155.77,32.99,14.2,2.06,24.36,35.23,90.55,98786.18267,299.0077625,3.6588293,0
2023-03-13,129.27,362.07,158.99,99.14,192.74,38.76,20.98,2.02,21.15,26.7,63,98618.6145,298.8635654,3.767859479,4.58E-05
2023-03-14,110.34,334.09,153.9,96.76,182.71,38.85,24.33,2.17,20.25,23.59,43.85,98349.74408,299.1823838,4.254125938,3.34E-05
2023-03-15,165.39,481.26,155.2,106.7,194.73,37.38,32.79,1.58,54.89,32.08,81.31,98288.87525,299.2509425,3.525751833,5.83E-06
2023-03-16,120.38,321.86,75.1,72.33,99.69,31.55,23.29,1.14,38.85,19.11,40.28,98424.35692,299.2111354,4.174580679,2.09E-05
2023-03-17,105.02,274.04,48.1,69.57,76.22,35.48,27.21,1.71,27.83,10.31,45.79,98529.91333,297.4333238,3.97520485,4.13E-05
2023-03-18,67.09,127.72,35.07,59.92,60.46,40.48,23.79,1.64,21.56,7.88,40.42,98432.11079,294.2487004,4.206309029,0.000359073
2023-03-19,108.66,258.77,100.52,70.38,119.38,39.09,28.26,2.38,33.57,10.35,70.54,98233.74292,294.6639992,3.306559204,0.000201399
2023-03-20,114.41,285.22,59.17,57.02,78.57,28.2,27.49,2.54,29.82,6.03,31.24,98169.85983,292.5144925,4.029826767,0.000895757
2023-03-21,70.07,164.13,61.42,53.83,78.69,27.15,26.56,1.89,24.67,4.93,25.58,98311.55133,292.8454733,3.822150188,2.37E-05
2023-03-22,99.13,263.04,109.65,76.65,130.16,26.81,26.57,2.4,30.31,9.2,33.35,98380.42396,294.5859388,3.497602312,1.16E-05
2023-03-23,122.58,282.02,141.19,75.12,155.66,28.2,27.5,2.72,18.16,6.83,29.25,98250.73446,296.8050358,3.900937017,2.72E-07
2023-03-24,127.64,247.79,79.33,66.25,99.91,34.74,28.64,2.89,22.9,10.52,57.98,98305.14963,295.8083833,5.712679508,0.000425734
2023-03-25,52.56,148.41,70.54,53.24,89.36,31.25,28.23,2.37,21.8,4.6,27.71,98546.07988,296.0466375,5.145051675,4.24E-05
2023-03-26,103.06,226.5,74.06,71.6,98.49,28.75,28.98,2.78,18.97,5.93,35.5,98459.52229,296.7029479,4.336192283,1.73E-06
2023-03-27,82.32,169.56,90.07,72.62,112.04,26.84,21.68,3.1,19.66,4.31,22.84,98419.42529,296.0405154,5.214394742,0
2023-03-28,81.77,205.04,112.29,86.56,141.02,28,16.96,3.35,19.64,6.44,2.69,98393.27633,297.2927217,4.273205675,0
2023-03-29,124.08,291.97,94.06,94.26,130.11,28.33,19.18,3.61,26.57,9.22,37.11,98381.53033,298.4403346,3.951146875,3.28E-05
2023-03-30,105.12,263.57,75.54,69.63,102.3,36.41,13.27,3.71,29.64,7.1,29.12,98226.69017,297.1775367,4.070518158,0.000579552
2023-03-31,43.25,83.52,42.91,52.84,63.08,32.77,16.8,3.71,22.83,3.65,23.95,98252.43946,293.6362217,4.155436917,0.00029214
2023-04-01,54.49,136.02,52.74,58.68,74.2,26.19,17.56,3.79,25.09,4.13,27.99,98296.13788,295.1869958,3.493724431,0.000173406
2023-04-02,93.9,261.56,119.9,76.24,151.9,24.58,18.79,4.18,26.24,6.56,38.91,98169.25267,296.6269492,4.243442958,2.08E-05
2023-04-03,143.61,315.72,106.79,75.36,127.13,34.5,13.74,4.1,25.14,6.69,27.88,98099.16917,297.9328383,4.594516696,6.27E-06
2023-04-04,74.83,201.82,84.53,66.66,104.38,29.9,18.23,4.26,19.1,6.01,32.54,98357.60646,297.4886321,4.892421383,1.34E-05
2023-04-05,72.72,196.09,95.19,80.07,120.96,23.26,24.51,4.34,19.29,6.65,32.81,98409.65271,297.9837029,4.802257363,0
2023-04-06,48.17,145.07,95.46,69,114.53,22.58,16.97,4.4,20.08,4.94,27.12,98623.65263,298.5998204,5.220270379,5.03E-07
2023-04-07,52.99,154.08,94.32,70.7,116.91,19.42,20.65,4.28,22.07,6.57,32.2,98766.85142,298.2742588,5.5191258,0
2023-04-08,81.17,201.4,128.49,92.25,153.09,20.71,18.73,4.39,21.78,8.22,43.82,98812.58354,298.6587946,4.641393413,0
2023-04-09,152.08,324.38,199.19,102.34,220.95,28.28,20.09,1.95,21.53,13.28,59.17,98733.07121,299.1540458,4.230730288,0
2023-04-10,136.82,340.55,159.93,109.38,183.81,30.4,17.69,3.28,21.53,7.07,41.16,98582.59313,300.1994942,5.083624767,0
2023-04-11,160.29,330.46,210.51,105.61,238.43,33.49,22.11,2.64,20.02,10.87,50.03,98525.71108,301.9790658,6.479020683,7.19E-07
2023-04-12,100.88,257.26,145.12,84.75,172.75,28.64,22.88,2.58,19.61,7.07,31.67,98436.41396,302.9550283,5.633700483,1.59E-06
2023-04-13,109.05,285.95,157.67,93.45,192.71,28.54,19.24,3.1,19.61,8.4,37.58,98273.68017,303.08827,5.098495463,0
2023-04-14,119.7,277.36,195,112.75,221.12,33.56,16.01,2.85,14.23,9.8,48.77,98206.57087,303.9542592,4.519169858,0
2023-04-15,147.02,342.54,198.35,142.66,229.58,42.38,23.23,2.81,23.54,9.63,52.39,98144.5565,304.9866133,3.976369263,0
2023-04-16,121.62,355.76,176.6,117.85,214.21,45.49,32.49,2.34,22.61,6.86,52.08,98051.39246,305.7511654,4.43216795,0
2023-04-17,131.76,383.03,142.95,102.72,183.09,49.64,31.49,1.95,33.7,6.88,41.05,98080.509,305.7807629,4.410214508,0
2023-04-18,121.32,390.3,165.93,153.39,198.19,48.54,10.96,1.57,26.63,6.58,46.37,98155.14071,306.1116713,4.979188325,4.57E-07
2023-04-19,75.69,271.79,96.4,102.12,132.92,52,3.23,1.83,19.01,3.89,20.47,97853.345,304.2857371,5.909843996,9.91E-07
2023-04-20,54.51,149.35,121.47,111.53,160.97,46.14,3.13,2.15,11.98,4.31,24.63,97637.82246,303.2335992,6.124058454,2.01E-05
2023-04-21,48.26,200,42.95,86.15,80.91,33.69,10.47,1.86,19.54,2.83,14.6,97799.164,302.6104004,4.943005129,8.22E-07
2023-04-22,51.55,180.73,28.03,72.31,61.31,27.19,21,0.78,37.74,3.15,18.4,97874.46342,302.6040683,5.313607283,8.21E-08
2023-04-23,31.83,157.22,74.89,72.18,98.77,21.31,19.54,0.56,31.94,1.99,12.48,98123.50733,300.0604442,3.712991946,3.53E-05
2023-04-24,74.71,241.03,77.94,84.32,108.4,29.01,21.97,0.78,35.87,4.38,22.7,98448.16417,300.1651917,6.330923146,7.55E-06
2023-04-25,66.25,182.97,46.28,78.11,79.27,30.43,21.86,0.98,45.37,4.4,18.46,98451.78233,301.1581217,5.051298192,0
2023-04-26,105.61,279.1,89.65,117.34,134.72,38.14,21.5,1.8,40.04,6.47,35.74,98149.58617,303.2394092,4.577872688,0
2023-04-27,98.53,300.6,82.6,103.81,129.53,41.72,22.1,1.63,41.01,6.53,19.79,98148.67692,303.6096325,5.071755946,2.86E-05
2023-04-28,83.55,225.89,78.09,121.57,128.33,43.9,25.19,2.15,35.84,6.52,34.8,98235.54996,301.8409675,3.766022033,8.05E-05
2023-04-29,81.5,246.23,139.54,121.41,181.46,46.15,20.78,2.68,15.52,5.52,25.71,98162.83888,300.337465,4.072761563,0.000143292
2023-04-30,53.71,119.67,40.02,88.28,79.57,45.2,20.97,3.12,25.06,4.66,33.36,98084.38058,297.8663983,4.612923383,0.000212346
2023-05-01,47.97,73.25,18.61,58.88,46.49,49.18,18.36,3.07,16.36,3.72,18.94,98151.36163,296.1669342,5.0360323,0.000508933
2023-05-02,45.39,92.94,20.35,56.95,46.91,44,16.7,2.41,15.35,3.33,20.34,98294.16754,296.1946767,4.675440046,0.000735213
2023-05-03,58.47,109.53,51.6,61.47,74.77,38.54,17.59,1.94,16.8,4.34,26.67,98385.73671,296.4548325,4.145865017,0.000485499
2023-05-04,84.83,180.65,64.99,93.07,102.5,38.4,21.94,2.17,34.5,5.3,31.56,98322.15125,299.37548,3.176366058,4.27E-06
2023-05-05,98.09,275.24,157.43,140.05,197.67,42.67,20.83,2.65,16.11,6.07,40.14,98103.20871,301.4639217,4.172048817,4.9E-06
2023-05-06,142.22,396.29,201.94,140.17,238.95,44.48,22.46,3.11,10.35,7.33,43.28,97961.79263,302.4715538,4.807523988,2.02E-05
2023-05-07,77.45,249.88,94.38,120.51,141.23,49.13,17.31,2.92,15.78,3.28,15.14,97852.72904,303.5917346,5.5265719,4.75E-06
2023-05-08,62.24,169.09,56.6,101.77,99.85,52.9,20.39,3.36,33.49,4.19,23.48,97859.19608,303.4287038,5.825630246,4.11E-08
2023-05-09,113.42,333.6,160.66,149.4,211.51,47.49,27.5,2.91,28.62,6.72,41.2,98068.83983,303.01503,5.397650025,0
2023-05-10,97.26,253.81,147.44,155.84,191.18,37.91,26.04,2.48,22.72,5.71,30.03,98013.42692,302.5123946,5.599205221,0
2023-05-11,174.09,447.71,198.3,203.71,258.17,46.65,31.87,2.8,19.7,9.34,43.11,98059.84342,304.4635908,3.601002567,0
2023-05-12,125.03,368.17,150.86,202.93,222.43,53.83,25.55,3.47,30.35,6.68,44.47,97901.14588,305.9816354,4.624792146,0
2023-05-13,138.11,322.92,85.4,163.61,136.24,57.21,28.51,2.75,40.26,8.43,59.91,97815.12846,307.0154608,5.027646154,0
2023-05-14,129.17,333.65,149.29,154.68,203.26,60.56,33.09,2.96,28.88,8.75,61.75,97553.08075,306.4354808,4.691186696,5.43E-05
2023-05-15,41.91,188.58,80.52,123.74,131.52,37.98,23.74,1.7,19.31,5.06,48.75,97580.92521,306.8003542,5.459173071,2.38E-06
2023-05-16,177.97,521.36,128.88,103.49,159.13,37.81,26.01,1.96,16.19,4.23,31.15,97777.02725,306.5272821,5.811037367,1.54E-07
2023-05-17,100.98,337.59,113.42,120.39,159.81,43.5,24.19,1.23,13.2,6.32,22.68,97951.25238,306.6641404,5.716813846,1.16E-05
2023-05-18,48.4,174.8,38.95,86.53,77.78,49.45,18.81,1.85,22.41,0.29,2.04,98258.13521,304.1843954,5.832189533,7.84E-05
2023-05-19,90.18,231.77,105.98,128.48,154.7,44.87,26.61,2.51,22.78,0.04,0.82,97943.1565,305.1917942,6.293853258,0
2023-05-20,105.51,265.19,120.74,163.25,180.24,41.34,34.74,2.61,20.12,0,0.5,97768.39792,306.53679,5.157689608,0
2023-05-21,117.61,331.13,85.16,193.9,169,53.91,19.97,1.09,28.22,0,0.5,97796.22267,309.2060971,6.01836135,0
2023-05-22,89.34,318.48,174.5,144.16,220.35,55.57,36.15,1.04,14.15,0.14,0.95,97844.51517,310.3104396,7.968907304,6.57E-05
2023-05-23,59.95,277.42,180.76,111.75,206.86,50.88,23.08,0.41,14.8,0.34,1.62,97823.34883,309.6298925,7.680574704,6.39E-06
2023-05-24,24.74,138.19,57.21,106.96,103.53,42.74,16.23,0.41,11.53,0.2,1.42,97923.12788,303.2317879,5.409849954,6.46E-05
2023-05-25,27.64,168.05,36.93,154.51,112.29,45.24,16.36,0.4,13.41,0.15,1.32,97845.22117,301.4723938,4.261774858,0.000315918
2023-05-26,26.81,137.9,93.42,152.49,157.26,41.64,15.97,0.67,8.93,0.16,1.67,97964.90942,301.8220071,4.590157992,0.000118508
2023-05-27,41.5,185,123.52,137.05,173.59,47.14,15.29,0.59,6.84,0.32,2.28,97948.01829,300.8465613,4.273472675,9.54E-05
2023-05-28,67.75,246.27,109.95,141.51,164.91,52.21,15.29,0.57,7.79,0.28,2.25,98086.71892,303.1074625,4.371328554,0.000476565
2023-05-29,45.09,196.66,115.07,139.69,168.1,46.37,12.36,0.52,7,0.27,2.12,98223.8985,300.8050992,4.682832621,6.27E-05
2023-05-30,47.19,128.78,109.12,143.68,165.38,46.73,13.77,0.29,6.92,0.23,1.65,98126.54721,301.5972187,3.805623775,7.67E-05
2023-05-31,51.25,142.38,185.76,134.61,223.04,46.07,14.19,0.1,6.66,0.24,2.2,98097.9325,299.9361883,5.604632179,6.55E-05
2023-06-01,63.35,170.52,142.78,141.44,191.63,50.16,15.16,0.79,6.65,0.27,2.8,98023.07992,300.2743883,4.530173358,0.000111474
2023-06-02,40.53,140.3,63.91,144.52,128.96,29.36,14.09,0.4,7.79,4.04,28.14,97954.55813,302.5970213,4.152082422,4.63E-05
2023-06-03,103.55,223.04,75.86,123.34,127.45,26.87,13.69,0.54,7.68,3.86,22.85,97952.50225,304.2955825,3.910840038,0
2023-06-04,103.27,219.84,66.76,133.79,125.58,33.16,15.24,0.52,12.06,5.28,32.11,97886.58196,303.9290242,4.182592896,2.69E-05
2023-06-05,79.36,243.03,121.13,123.44,164.42,28.6,22.56,1.43,12.41,1.03,7.98,97763.76087,305.9579204,5.238912088,4.08E-06
2023-06-06,173,193.23,86.03,103.73,125.42,40.81,30.09,2.06,14.64,1.31,8.49,97753.01117,305.5845708,4.746032958,5.18E-05
2023-06-07,70.04,291.19,123.65,120.98,165.14,42.07,26.44,3.37,14.04,5.69,41.33,97747.26087,305.8244225,5.022304746,6.21E-06
2023-06-08,50.42,178.59,96.54,118.36,141.67,39.55,26.73,3.3,18.42,4.15,26.95,97625.30496,307.2827483,5.681602767,1.79E-06
2023-06-09,56.89,205.81,144.69,113.24,178.15,42.09,20.89,1.89,11.42,2.58,14.76,97321.43254,307.9387763,5.892569708,8.32E-07
2023-06-10,49.76,198.91,156.7,103.4,182.74,34.76,20.92,2.22,9.65,2.69,16.94,97278.98967,308.1579325,6.611532013,5.14E-08
2023-06-11,47.44,184.98,95.87,87.86,123.93,28.68,16.62,2.04,13.96,1.93,11.47,97298.95904,307.2787421,7.117839612,2.33E-06
2023-06-12,45.54,254.38,111.68,99.3,143.92,31.23,22.96,2.58,12.8,3.42,14.56,97226.19762,309.404405,7.546140383,0
2023-06-13,52.51,279.14,136.72,86.68,157.54,31.21,17.42,1.54,8.84,3.98,21.64,97224.84375,309.7186804,9.695303746,1.23E-07
2023-06-14,47.3,253.1,134.93,84.4,154.89,30.83,47.07,1.72,8.48,1.91,11.87,97328.23708,308.8362604,9.907627488,1.97E-06
2023-06-15,45.11,204.59,122.36,96.45,150.9,39.03,16.79,3.01,9.95,2.41,13.31,97493.39046,306.9110208,8.46725615,5.47E-06
2023-06-16,45.82,170.21,147.88,87.14,166.9,34.68,21.62,3.68,8.71,3.2,21,97451.73579,306.57854,5.753552475,8.68E-05
2023-06-17,62.9,196.55,132.96,88.81,159.4,26.76,16.25,4.28,8.39,3.52,21.36,97469.65771,306.7242317,5.426526046,0.000141542
2023-06-18,39.96,115.15,41.88,56.07,63.97,23.13,12.77,1.64,15.04,2.9,16.79,97421.25638,305.0082571,5.957404467,0.000118303
2023-06-19,50.92,160.85,118.19,100.12,149.6,32.33,11.81,2.18,5.46,3.47,16.18,97272.72154,304.076625,5.463820146,6.2E-05
2023-06-20,50.13,137.36,31.2,62.13,58.48,55.01,15.37,1.79,16.08,3.78,18.44,97361.69596,305.0919521,6.095855387,0.000185359
2023-06-21,42.16,132.78,73.22,96.6,111.05,48.54,15.31,2.05,15.24,3,19.09,97435.08242,306.0165625,4.366115308,7.99E-05
2023-06-22,59.87,228.41,86.56,115.36,136.31,38.15,14.14,2.04,26.55,3.6,28.87,97420.92913,306.7155492,4.309303371,0.000101216
2023-06-23,56.97,196.21,117.5,96.92,147.32,48.17,14.42,2.68,15.84,2.5,16.32,97412.06583,306.0318258,3.951467279,0.000229926
2023-06-24,49.82,157.74,43.11,77.41,76.35,28.5,20.83,2.1,20.36,4.4,27.68,97356.06621,305.9941654,4.673367575,0.000100825
2023-06-25,35.76,63.45,123.39,76.41,143.69,15.37,15.76,1.93,19.55,3.02,17.87,97558.43963,300.4724871,3.768959912,0.000859421
2023-06-26,54.72,129.67,43.96,64.48,70.14,27.54,16,2.41,23.4,4.47,31.22,97549.38946,301.8204825,3.640999488,0.000316965
2023-06-27,47.08,136.22,46.14,76.94,78.53,40.16,20.91,2.93,19.47,7.03,56.1,97469.75246,303.3686992,3.419723575,0.000117949
2023-06-28,42.54,156.97,106.34,125.39,147.54,41.17,15.91,3.23,23.06,3.43,26.93,97583.24363,303.5453675,4.146185313,6.28E-05
2023-06-29,46.79,120.93,92.05,157.32,158.71,49.09,15.94,3.08,17.56,4.08,34.6,97472.91417,302.9231196,4.810344358,0.000322963
2023-06-30,33.29,78.26,84.61,159.88,150.29,49.52,13.67,3.07,24.67,2.76,23.67,97352.13046,302.3033308,3.943743592,0.000298389
2023-07-01,30.96,98.24,77.74,143.57,139.71,44.74,16.86,2.7,31,2.42,18.6,97455.01471,303.5110592,3.910359329,4.01E-05
2023-07-02,41.46,159.9,130.71,193.67,209.68,45.4,18.63,1.72,27.95,0.4,3.4,97475.34225,304.5130338,4.404723471,2.42E-05
2023-07-03,60.28,180.68,109.23,248.33,218.63,49.54,15.46,2.23,22.88,0.4,3.4,97358.60971,306.7122467,4.515943635,1.06E-05
2023-07-04,52.2,128.78,70.41,210.81,169.54,53.04,13.96,1.92,15.11,2.15,10.18,97284.52575,304.828955,5.325241058,5.52E-06
2023-07-05,41.04,75.37,55.74,166.39,129.32,56.37,18.46,1.52,24.02,2.15,10.13,97342.50233,303.2131908,6.015273967,8.68E-05
2023-07-06,33.34,64.59,76.56,174.49,150.84,48.58,18.04,3.35,14.39,2.15,10.15,97521.4105,301.3705933,5.390086483,0.00019913
2023-07-07,33.56,80.15,43.04,186.59,134.31,51.02,16.19,1.54,12.4,2.16,10.18,97558.35313,302.394085,5.579505825,0.000528854
2023-07-08,31.47,56.48,133.11,186.76,209.7,44.7,17.93,1.81,20.66,2.15,10.16,97522.19325,300.6925521,6.337653321,0.001964926
2023-07-09,28.75,44.81,53.03,105.74,99.47,42.77,16.12,1.32,16.68,2.16,10.16,97511.63279,300.8739196,4.961102004,0.001398985
2023-07-10,32.78,52.49,105.63,114.56,146.74,36.74,22.63,1.61,28.64,2.14,10.15,97492.04588,301.0224492,3.760135754,0.001064984
2023-07-11,34,100.53,125.89,106.33,159.23,35.48,19.54,1.9,17.6,2.57,15.12,97480.78558,302.6381192,3.269168758,0.000120003
2023-07-12,28.48,110.35,39.92,74.14,71.98,35.16,18.05,3.36,18.92,2.43,21.57,97436.94942,302.6844338,4.55838695,0.000159333
2023-07-13,27,96.33,40.23,62.37,65.96,36.91,17.08,3.29,16.01,2.47,20.24,97482.43542,303.0207913,4.517781125,0.000125974
2023-07-14,42.44,72.43,37.55,33.59,18.4,39.36,11.64,0.86,15.53,2.73,25.66,97570.41604,303.54583,3.709690825,7.92E-05
2023-07-15,45.07,85.24,37.46,33.92,18.49,39.39,12.14,0.88,13.25,2,16.44,97521.53463,303.1460042,4.599729992,0.000557407
2023-07-16,31.64,57.88,34.24,33.05,15.43,39.91,11,0.65,11.04,1.4,10.59,97523.46683,303.2389446,3.550952942,6.45E-05
2023-07-17,52.04,105.27,39.34,42.37,24.53,43.55,10.98,1.17,19.05,6.7,25.61,97413.39083,303.7985679,3.577190304,0.000133455
2023-07-18,43.06,85.82,39.47,35.11,20.76,41.97,11.96,0.94,25.58,2.76,16.26,97430.38642,302.7695788,5.256197129,0.000394568
2023-07-19,34.44,76.55,38.81,32.86,19.04,39.47,8.82,0.84,27.57,3.83,26.94,97406.66254,304.6454988,4.997466808,4.12E-05
2023-07-20,42.22,122.65,40.81,80.8,76.24,29.07,16,2.6,10.24,3.68,21.18,97392.04871,306.1728675,3.587894533,3.2E-05
2023-07-21,57.35,184.75,43.06,68.12,71.33,32.9,17.39,3.22,13.6,3.56,30.12,97604.10942,306.4326075,5.004645708,5.99E-05
2023-07-22,21.44,94.69,13.55,39.03,27.73,35.71,19.56,0.91,6.49,2.19,10.86,97817.9585,305.0671813,7.589555913,3.45E-05
2023-07-23,31.18,79.08,28.42,83.1,67.37,32.39,14.66,1.65,9.34,1.5,13.06,97720.73463,305.4754842,7.389517754,0.000106715
2023-07-24,26.02,72.7,23.61,61.99,52.22,31.21,13.22,1.57,8.42,1.53,10.39,97527.25629,304.8683779,5.583020538,0.000414787
2023-07-25,34.7,82.75,20.39,60.12,48.59,36.05,17.1,1.16,9.01,2.08,11.78,97642.84333,303.9350671,5.605711088,0.000383241
2023-07-26,32.79,65.53,30.19,76.58,65.34,31.26,14.33,2.56,14.63,2.23,15.44,97778.95304,301.8366792,3.836401238,0.000403394
2023-07-27,45.76,152.63,91.16,100.49,127.77,30.91,15.49,0.9,19.87,2.33,23.02,97625.02125,302.5794583,2.721026767,0.001107358
2023-07-28,29.77,59.03,7.25,36.91,23.73,35.3,16.86,1.53,12.97,1.84,15.81,97415.64546,301.6542237,3.593812942,0.001484099
2023-07-29,24.31,68.8,52.08,46.77,65.09,35.6,10.75,1.25,16.84,1,9.63,97401.27021,301.5188171,4.767259971,0.000890659
2023-07-30,35.41,154.38,135.12,87.43,156.64,32.81,13.02,1.44,10.09,0.99,7.72,97309.44075,303.1179988,5.996076729,0.000100173
2023-07-31,61.45,296.05,156.26,103.04,182.21,36.93,13.44,1.18,9.79,2.19,10.82,97263.26588,304.3214592,6.327771542,2.9E-05
2023-08-01,43.03,272.7,142.84,92.92,165.9,38.81,15.59,1.19,9.09,2.5,6.58,97182.68604,304.8437358,7.232222008,4.8E-05
2023-08-02,39.55,283.46,139.23,91.37,166.03,38.66,14.6,0.9,7.44,2.44,9.36,97271.49833,303.862065,4.99587505,0.000242192
2023-08-03,56.19,365.1,135.29,96.12,161.39,37.33,17.35,1.11,11.13,1.91,8.2,97285.69321,304.1366108,4.740862413,0.000176985
2023-08-04,42.46,173.15,58.76,73.84,87.19,37.68,13.13,0.87,72.98,2.47,11.29,97537.215,303.0151117,3.695023213,0.00017948
2023-08-05,54.56,181.2,165.91,81.73,178.5,33.19,14.82,1.12,58.31,4.04,19.3,97601.27375,303.7371417,5.072920444,7.28E-05
2023-08-06,43.83,201.22,215.16,80.42,220.96,40,14.56,1.21,59.17,2.15,13.39,97289.69208,304.1725629,7.618998067,3.72E-05
2023-08-07,35.85,202.66,167.05,62.83,169.64,39.94,16.1,0.47,22.6,1.8,11.58,97142.96625,303.9088483,8.085971117,8.16E-07
